"","tAccMean","tAccStd","tJerkMean","tJerkSD","tGyroMean","tGyroSD","tGyroJerkMean","tGyroJerkMagSD","fAccMean","fAccSD","fAccMeanFreq","fJerkMean","fJerkSD","fJerkMeanFreq","fGyroMean","fGyroSD","fGyroMeanFreq","fGyroJerkMean","fGyroJerkSD","fGyroJerkMeanFreq","fAccSkewness","fJerkSkewness","fGyroSkewness","fGyroJerkSkewness","fAccKurtosis","fJerkKurtosis","fGyroKurtosis","fGyroJerkKurtosis","angleAccGravity","angleJerkGravity","angleGyroGravity","angleGyroJerkGravity","angleXGravity","angleYGravity","angleZGravity","subject","activity"
"6520",-0.96923471,-0.96380316,-0.99754727,-0.99755844,-0.96916902,-0.95869344,-0.99475594,-0.99453089,-0.98538202,-0.95885938,-0.32079445,0.65460119,0.52105575,-0.99762223,-0.99590507,0.48537107,-0.63955786,-0.92643238,-0.9762649,-0.95558777,-0.56979078,-0.10166512,-0.54297807,-0.99392591,-0.99555602,0.29398305,-0.79832675,-0.94635901,0.023309691,0.16258549,0.33779692,0.39316466,0.76147572,0.21015549,0.99240865,28,"laying"
"6521",-0.97740934,-0.9664443,-0.98542296,-0.97141787,-0.95256176,-0.90171908,-0.9752923,-0.94409496,-0.97541048,-0.96572294,-0.23594483,-0.093317351,-0.42875252,-0.97256377,-0.96823399,-0.064849418,0.19357448,-0.11610549,-0.925514,-0.90330104,-0.40224689,-0.26485382,-0.6074814,-0.95399346,-0.93623532,-0.57645618,0.22923892,-0.14875997,-0.053080411,-0.3440293,0.4886103,0.12828319,0.76063984,0.21764472,0.98722456,28,"laying"
"6522",-0.97137379,-0.96962956,-0.97979826,-0.97162242,-0.9492046,-0.90348004,-0.97200017,-0.94597099,-0.97302192,-0.97120078,-0.10512332,-0.41041235,-0.76349393,-0.97011827,-0.97242803,0.068711131,-0.41767666,-0.77899077,-0.92462778,-0.90620708,-0.38226954,-0.34463809,-0.68944974,-0.95403235,-0.93982216,-0.53377888,0.079653748,-0.33119734,0.49909623,-0.31033594,0.59986422,-0.79722535,0.75755226,0.21580984,0.990177,28,"laying"
"6523",-0.98225172,-0.98560458,-0.98906186,-0.98901611,-0.97941577,-0.97815297,-0.99175811,-0.99259929,-0.98800264,-0.98524266,0.11661297,-0.12960831,-0.38567744,-0.98713394,-0.99067112,0.57479987,-0.8833379,-0.97910099,-0.98199063,-0.97903202,-0.18363358,-0.47193225,-0.80607294,-0.9921038,-0.99351873,0.28068721,-0.78233648,-0.95734097,0.045116181,0.30620288,0.63501376,-0.42893511,0.75686946,0.21569659,0.99060641,28,"laying"
"6524",-0.98534545,-0.98762493,-0.99118482,-0.99314369,-0.97925992,-0.95943052,-0.9889019,-0.9809151,-0.99017316,-0.98684931,0.062476574,-0.22685926,-0.52186243,-0.99151834,-0.99480831,0.45538347,-0.72731605,-0.92459621,-0.96611414,-0.96163318,-0.30145828,-0.54202238,-0.85145418,-0.98234624,-0.97991979,-0.21091235,-0.18950763,-0.61295304,-0.11043841,0.12504136,0.10491832,-0.14079559,0.76046379,0.21912561,0.9861814,28,"laying"
"6525",-0.98827064,-0.99015161,-0.99269701,-0.99325802,-0.98258995,-0.95846523,-0.99012941,-0.98053106,-0.9934929,-0.98853653,0.21483233,-0.070787607,-0.40246769,-0.9927791,-0.99261482,0.41313195,-0.81268398,-0.98272096,-0.96635014,-0.96010082,-0.32863886,-0.41819324,-0.75000415,-0.98302424,-0.978336,-0.37379877,-0.10082383,-0.52005472,0.02239866,0.18408012,-0.07087483,0.01905533,0.76039466,0.22046903,0.98518352,28,"laying"
"6526",-0.99382146,-0.99334447,-0.99587514,-0.99674904,-0.99412644,-0.98924798,-0.99720059,-0.99684605,-0.99484677,-0.99234805,0.23123369,-0.26995323,-0.59405255,-0.99606031,-0.99670084,0.65159694,-0.72776824,-0.95275231,-0.99181463,-0.98909021,-0.17152308,-0.46114782,-0.79869317,-0.99688052,-0.99662678,0.15454923,-0.5423517,-0.84908549,-0.081425256,-0.056970977,-0.39491354,0.13993675,0.75826816,0.21903021,0.98735031,28,"laying"
"6527",-0.99362404,-0.9948606,-0.99504897,-0.99548191,-0.99438437,-0.99292097,-0.99831631,-0.99829136,-0.99633325,-0.99365594,0.19983588,-0.51281374,-0.80569992,-0.99424077,-0.9965626,0.52933974,-0.81376349,-0.95973999,-0.99466733,-0.99266925,-0.058425443,-0.30109687,-0.63694864,-0.99799726,-0.99861174,0.3597769,-0.75432504,-0.91336879,-0.09241807,-0.82298267,-0.11994841,0.11331664,0.75794612,0.2172745,0.98885997,28,"laying"
"6528",-0.99153714,-0.9951424,-0.99285363,-0.99287967,-0.99105434,-0.98594782,-0.99668578,-0.99443292,-0.99426689,-0.99573132,0.51290497,-0.6171015,-0.86110026,-0.99220157,-0.99261257,0.28384538,-0.70501003,-0.93756884,-0.99032407,-0.98527198,-0.26143331,-0.17980296,-0.55404447,-0.99431764,-0.99460864,0.20681646,-0.41585274,-0.73467784,0.08183932,-0.023143947,0.11237159,-0.16915876,0.75848067,0.21562977,0.98984647,28,"laying"
"6529",-0.99130197,-0.99176755,-0.99404721,-0.99412552,-0.99094407,-0.98549602,-0.99661708,-0.99451262,-0.99287091,-0.99126837,0.23124964,-0.29269542,-0.59486805,-0.99344098,-0.99392675,0.13690675,-0.62952135,-0.89786419,-0.98932185,-0.98519373,-0.27032014,-0.36770457,-0.74482649,-0.99442411,-0.99464079,0.18145678,-0.43951743,-0.74681169,-0.036625026,0.13486306,-0.052205696,0.12390199,0.75848683,0.21439997,0.99077579,28,"laying"
"6530",-0.99256525,-0.99304117,-0.99290691,-0.99357804,-0.99053281,-0.9855579,-0.99653401,-0.9952939,-0.99538245,-0.99155377,0.37193104,-0.12828962,-0.48983804,-0.99330724,-0.99260355,0.3287351,-0.58159059,-0.89100678,-0.98872149,-0.98563786,-0.27915488,-0.57017743,-0.87890641,-0.99502956,-0.99564611,0.13162225,-0.67537507,-0.92582055,0.066405164,0.23265567,0.001946044,-0.077726986,0.75783019,0.21220289,0.99276562,28,"laying"
"6531",-0.9911486,-0.99420688,-0.99274708,-0.99382057,-0.98947586,-0.98593728,-0.9961646,-0.99542395,-0.99395382,-0.99438076,0.34789463,-0.53263118,-0.78751815,-0.99304485,-0.99379197,0.43699433,-0.78077068,-0.94360379,-0.98887443,-0.98609564,-0.25741839,-0.55329765,-0.84558141,-0.99496895,-0.99613689,0.22556519,-0.80334716,-0.96703376,-0.046332615,0.26653149,-0.22250942,0.090375632,0.75671637,0.21041459,0.99467521,28,"laying"
"6532",-0.9925894,-0.99403397,-0.99645255,-0.9977073,-0.99165989,-0.99017465,-0.99737581,-0.99684607,-0.99649254,-0.99231662,0.10933777,-0.37131274,-0.68682516,-0.9969908,-0.9977894,0.48124965,-0.73197609,-0.93800928,-0.99158553,-0.99062729,-0.15291281,-0.66013512,-0.92432819,-0.9965911,-0.99712031,0.28372352,-0.51126288,-0.78701505,-0.1323248,-0.21494733,0.093653613,-0.40070876,0.75488753,0.20841808,0.99710381,28,"laying"
"6533",-0.99348929,-0.99648688,-0.99627615,-0.99695747,-0.9908967,-0.98958076,-0.99803671,-0.99711488,-0.99757128,-0.99531697,0.26816529,-0.44203016,-0.76316839,-0.99660851,-0.99625293,0.42785126,-0.64055364,-0.84654497,-0.99178824,-0.98959537,-0.2352984,-0.4422993,-0.73607457,-0.9972587,-0.99670514,0.0097365333,-0.63602466,-0.90851143,0.47509445,-0.75458777,0.50759329,0.071834822,0.75447613,0.20699442,0.99837347,28,"laying"
"6534",-0.99228092,-0.99570364,-0.99531829,-0.99568191,-0.99147565,-0.99108391,-0.99851081,-0.99828512,-0.99578645,-0.99541996,0.35891542,-0.51393581,-0.76068057,-0.99463077,-0.99628306,0.49239938,-0.73001284,-0.92592675,-0.99348505,-0.9907265,-0.14622467,-0.23917369,-0.57094849,-0.99810549,-0.99836939,0.30273769,-0.68402911,-0.90246175,0.088939861,-0.2343135,0.18253333,0.42208381,0.75396182,0.20648816,0.99901418,28,"laying"
"6535",-0.98243102,-0.9484717,-0.98879566,-0.9745964,-0.97019501,-0.90548852,-0.98611828,-0.95746625,-0.95650098,-0.95091827,-0.20030664,-0.34928821,-0.73702679,-0.9767828,-0.97016307,-0.2851957,-0.31074237,-0.75116612,-0.92318112,-0.90980754,0.049279113,0.063529762,-0.35065967,-0.9628169,-0.95354584,-0.45505512,-0.010507854,-0.46251618,0.10467021,0.28054593,0.059516495,-0.081398253,0.75348178,0.20579402,0.99977594,28,"laying"
"6536",-0.68293076,-0.5563812,-0.84782928,-0.74769662,-0.53970111,-0.55476458,-0.8941009,-0.83905331,-0.57793323,-0.61286811,-0.1331913,-0.20500885,-0.51332287,-0.79909625,-0.69325591,-0.49113479,0.34217999,-0.040873619,-0.69194623,-0.54942052,-0.3798502,0.085604507,-0.29089853,-0.86901241,-0.81614903,-0.043409317,0.51745827,0.20501207,0.22236772,-0.366016,-0.21987652,0.05010412,0.46502516,-0.28473745,-0.71814113,28,"laying"
"6537",-0.87423761,-0.87784495,-0.97513219,-0.95764873,-0.77776949,-0.84397862,-0.98383955,-0.96723099,-0.91548169,-0.87824091,-0.29447324,0.54505229,0.41028626,-0.96397342,-0.94849165,-0.18300226,-0.073114374,-0.56840606,-0.88381835,-0.84567884,-0.13580713,0.074331959,-0.3271288,-0.96763039,-0.96857055,-0.13819714,-0.33803979,-0.71860491,0.072470708,-0.46616152,-0.21380343,0.30641378,0.49853168,-0.3101624,-0.69773713,28,"laying"
"6538",-0.94803272,-0.93368411,-0.98759559,-0.98893325,-0.90431057,-0.87427822,-0.99321825,-0.99419516,-0.94589514,-0.93639923,-0.043926105,0.047330927,-0.30683125,-0.98796936,-0.98906918,0.6134574,-0.50953652,-0.75476521,-0.9346093,-0.86386495,-0.38699568,0.7613961,0.61997539,-0.99414262,-0.9942871,0.16881937,-0.60240141,-0.88276383,-0.040983073,0.14286671,-0.16826614,0.32594013,0.52287134,-0.29207839,-0.71948196,28,"laying"
"6539",-0.97075605,-0.97562991,-0.98754424,-0.988946,-0.95781118,-0.97945673,-0.99413591,-0.99282599,-0.98001993,-0.97572364,-0.0924826,-0.25961047,-0.63275594,-0.98706659,-0.99083138,0.49233415,-0.70711594,-0.9187249,-0.98494162,-0.97916377,-0.1561291,0.03054455,-0.30939278,-0.99243773,-0.99353193,0.07860365,-0.51342956,-0.82050586,0.014442248,-0.20324732,-0.037792738,0.11634064,0.53695262,-0.29012691,-0.72288558,28,"laying"
"6540",-0.96616753,-0.97666702,-0.98668472,-0.99012428,-0.96124617,-0.97647253,-0.99358384,-0.99184372,-0.98231172,-0.97595592,-0.11856294,-0.11640171,-0.46514961,-0.98920222,-0.9902155,0.43475043,-0.71044011,-0.94556085,-0.98199173,-0.9766218,-0.21967129,-0.20617024,-0.5940809,-0.99168977,-0.99224173,0.077216989,-0.27275834,-0.58334688,-0.055848188,-0.30109997,0.26312111,0.11470104,0.54046891,-0.29063684,-0.72265496,28,"laying"
"6541",-0.96069469,-0.96879732,-0.98688638,-0.98909804,-0.96180705,-0.97954196,-0.99332859,-0.99106293,-0.9818788,-0.96603237,-0.2677161,0.12090853,-0.22055603,-0.98809798,-0.9891968,0.3912062,-0.66528836,-0.90990643,-0.98452203,-0.97951778,-0.15835443,-0.03253408,-0.33658669,-0.99121258,-0.99106223,-0.1017645,-0.48040671,-0.78420788,-0.007559919,0.24891547,0.2200126,0.64917154,0.54571776,-0.28892852,-0.72483493,28,"laying"
"6542",-0.96268647,-0.9672902,-0.98840451,-0.98982703,-0.96382869,-0.97557809,-0.99369766,-0.99136791,-0.98127142,-0.96439305,-0.26851444,0.29102767,0.04970177,-0.98927041,-0.98905947,0.3328867,-0.54998166,-0.84337857,-0.98383681,-0.97442523,-0.17073958,0.34891671,0.079260785,-0.99157473,-0.99125442,-0.09174922,-0.40181165,-0.7910483,-0.21418035,-0.6529534,0.30888909,-0.31888122,0.54908326,-0.28841379,-0.72560867,28,"laying"
"6543",-0.96644508,-0.9741679,-0.98882484,-0.99051512,-0.97005733,-0.97856402,-0.99477191,-0.99423646,-0.98096984,-0.97327874,-0.24475893,-0.17911478,-0.55233679,-0.98979412,-0.99026248,0.39966112,-0.62778167,-0.87971462,-0.98354514,-0.97869306,-0.048814448,-0.10007111,-0.51480421,-0.99434953,-0.99405059,0.14097988,-0.44509639,-0.82488888,-0.092783053,-0.58560443,0.082587404,-0.075500998,0.55134609,-0.28792514,-0.72626701,28,"laying"
"6544",-0.96736268,-0.97275183,-0.98650066,-0.99054123,-0.96938223,-0.97208315,-0.99233953,-0.99225551,-0.97966176,-0.97202359,-0.052690901,0.14739176,-0.10090719,-0.98868915,-0.99246728,0.53959473,-0.78805847,-0.95082155,-0.97993826,-0.97163026,-0.22301276,0.17963314,-0.11284856,-0.99151268,-0.99363673,0.24389943,-0.58623272,-0.87179857,0.012217643,0.30478803,0.2766158,0.0073136991,0.5554214,-0.28627642,-0.72823061,28,"laying"
"6545",-0.96532517,-0.96762302,-0.98714506,-0.99059751,-0.97021323,-0.97152067,-0.99219899,-0.99146186,-0.97778506,-0.96618748,-0.13882344,0.16356905,-0.11476835,-0.98853072,-0.99300203,0.33734191,-0.60366612,-0.8694751,-0.97985893,-0.97090074,-0.24029274,0.10694735,-0.20910148,-0.99115734,-0.99213084,-0.015103666,-0.67293202,-0.9306866,-0.12682466,0.0059610214,0.068118631,-0.1864307,0.55825029,-0.28523387,-0.72947308,28,"laying"
"6546",-0.96871971,-0.97054297,-0.98955282,-0.99109072,-0.97194494,-0.97279594,-0.9950806,-0.99402361,-0.98312933,-0.9677245,-0.20689167,0.44049508,0.2481721,-0.99077651,-0.99012858,0.24742794,-0.35875379,-0.73998565,-0.98339105,-0.97093674,-0.37857942,0.31591596,0.032401107,-0.99480749,-0.99296416,-0.015866458,0.081323091,-0.18037383,0.20643971,0.43871386,0.096968993,-0.016256701,0.55993312,-0.28496096,-0.72984585,28,"laying"
"6547",-0.96988742,-0.97587499,-0.99116859,-0.99304949,-0.97428418,-0.97448358,-0.99595383,-0.99383027,-0.98577512,-0.97336668,-0.16608137,0.24451543,-0.023393744,-0.99164774,-0.99409093,0.75503073,-0.79397016,-0.91748841,-0.98344248,-0.97314612,-0.34981188,0.064109213,-0.34184671,-0.99347755,-0.99440623,0.15746395,-0.48437649,-0.80544512,-0.079559505,-0.027721218,0.28854564,-0.22574583,0.56090937,-0.28499507,-0.72986027,28,"laying"
"6548",-0.96958503,-0.97646378,-0.99291251,-0.9935322,-0.97260934,-0.97226718,-0.99551507,-0.99376017,-0.98667016,-0.9737477,-0.10038154,0.47269833,0.29155767,-0.99170648,-0.99571702,0.62103669,-0.69490168,-0.86712313,-0.98162266,-0.97104207,-0.41357145,0.025586126,-0.3703854,-0.99362066,-0.99396973,0.17067391,-0.34345474,-0.65651481,0.18244677,0.25270027,0.12351056,0.28817486,0.5623378,-0.28435101,-0.73059926,28,"laying"
"6549",-0.96588486,-0.96815189,-0.9939983,-0.99400563,-0.96794419,-0.97186951,-0.99502423,-0.99460168,-0.98623051,-0.96375973,-0.32935532,0.52819708,0.33795962,-0.99302559,-0.99432598,0.54476939,-0.46578886,-0.77393847,-0.98314101,-0.96983243,-0.43815683,0.29329782,-0.01389541,-0.99430913,-0.99503267,0.19341412,-0.52355375,-0.85662868,0.56024913,-0.03688144,-0.67075443,0.35986237,0.56307356,-0.2841984,-0.73079267,28,"laying"
"6550",-0.96198436,-0.96545052,-0.99093719,-0.99208556,-0.96516747,-0.96894608,-0.99456261,-0.99401291,-0.98129676,-0.96212337,-0.16287552,0.6378629,0.51888418,-0.99013184,-0.9941326,0.53782321,-0.72268841,-0.90630211,-0.98281297,-0.96618471,-0.45035462,0.29899706,-0.058658095,-0.99423379,-0.99370255,0.077619196,-0.35449448,-0.7116592,-0.15125265,0.023614918,0.088808148,-0.18869246,0.5628027,-0.28464188,-0.73031939,28,"laying"
"6551",-0.9608766,-0.96675111,-0.99050189,-0.99189125,-0.96599154,-0.96724681,-0.99317557,-0.99347286,-0.98075611,-0.96391812,-0.2625107,0.28223255,-0.0068533278,-0.99035165,-0.99297499,0.4414989,-0.75644359,-0.9521307,-0.98043588,-0.96495025,-0.41403058,0.34976238,0.078577982,-0.99343853,-0.99358429,0.0005954511,-0.57675179,-0.88295796,-0.065040237,0.41623873,-0.43657021,-0.0383093,0.56249629,-0.28501717,-0.72991511,28,"laying"
"6552",-0.95794514,-0.96113483,-0.9895285,-0.99060954,-0.9632205,-0.96646238,-0.99286138,-0.99112404,-0.97779957,-0.95808193,-0.33356707,0.35325091,0.10784678,-0.98990699,-0.98987826,0.47172088,-0.77109791,-0.97051023,-0.97708838,-0.96541878,-0.31855116,0.041783679,-0.35094111,-0.99156114,-0.99070719,0.092653312,-0.084343636,-0.46106814,0.17975399,-0.41867744,-0.43399334,-0.1104341,0.56410167,-0.28491327,-0.73009764,28,"laying"
"6553",-0.96391039,-0.95549187,-0.98805323,-0.99048364,-0.96817393,-0.95973131,-0.99146456,-0.98679902,-0.97280189,-0.95294461,-0.39297232,0.123533,-0.24495371,-0.98768032,-0.99419929,0.51947523,-0.811433,-0.92715088,-0.97210586,-0.95876876,-0.33534341,-0.016402455,-0.36369909,-0.98796399,-0.98576712,-0.15696114,-0.1079383,-0.46401214,0.1058268,-0.14581194,0.17207351,0.0095282776,0.56276574,-0.28600856,-0.72889842,28,"laying"
"6554",-0.88951202,-0.68560958,-0.93908445,-0.86346707,-0.87648563,-0.68726277,-0.92546839,-0.84458936,-0.77527492,-0.6926575,-0.42018999,-0.002193966,-0.39833906,-0.88781241,-0.83581898,-0.14588154,0.35098436,-0.036590242,-0.74875804,-0.70084565,-0.038556862,0.23909845,-0.05495987,-0.8982632,-0.80324644,-0.36538812,0.56322517,0.21768373,0.030451427,-0.10183,-0.20587645,-0.4082449,0.55774966,-0.28754248,-0.7270491,28,"laying"
"6555",-0.13330235,-0.33113904,-0.25247996,-0.32290064,0.067202532,-0.28934795,-0.46887692,-0.48481017,-0.26172393,-0.47746353,0.14760787,-0.5391145,-0.81910041,-0.21419041,-0.4984555,0.39530521,-0.51309024,-0.83355509,-0.38833975,-0.34468743,-0.10550841,-0.31721272,-0.68626633,-0.49944791,-0.50178016,-0.010994701,-0.16536968,-0.60325015,0.57146814,-0.054614197,0.93674831,-0.79553994,-0.74398588,0.23458692,0.13402143,28,"walk"
"6556",-0.059327328,-0.30521508,-0.20930198,-0.3095662,-0.13294039,-0.32246561,-0.45864047,-0.51866781,-0.24139555,-0.45173786,0.23092437,-0.5535666,-0.81249159,-0.21440797,-0.45537125,0.49087422,-0.62685606,-0.90517402,-0.36522431,-0.40929817,0.0039029243,-0.46782481,-0.80645696,-0.52775587,-0.54063253,0.061750308,-0.31839211,-0.73520245,0.24977094,-0.80719109,0.92581275,-0.95465364,-0.74830484,0.23533233,0.12813595,28,"walk"
"6557",-0.08983875,-0.3280986,-0.21368719,-0.39306305,-0.28720271,-0.49164606,-0.49799759,-0.58051131,-0.23280318,-0.49288594,0.16797324,-0.50171758,-0.77888191,-0.32230354,-0.50185196,0.21954104,-0.76170409,-0.94701616,-0.47186377,-0.59723912,0.13083753,-0.63233894,-0.87197674,-0.55019253,-0.65568822,0.003003619,-0.45722804,-0.76241834,-0.63438182,0.48411121,0.83371527,-0.40686611,-0.75043559,0.23746778,0.12265014,28,"walk"
"6558",-0.10584883,-0.40214105,-0.25164992,-0.44667947,-0.29006296,-0.41675405,-0.49936608,-0.58075088,-0.36269684,-0.5181355,0.11361412,-0.51399571,-0.79891339,-0.42342882,-0.47767562,0.048884097,-0.19708479,-0.56432744,-0.54047349,-0.43762776,-0.027648379,-0.17988115,-0.55619726,-0.59500999,-0.59153716,-0.26368725,-0.49478237,-0.83240596,0.45882109,0.63689129,-0.59522462,0.45764201,-0.75986818,0.23367092,0.11668319,28,"walk"
"6559",-0.1045149,-0.30896786,-0.24593991,-0.35410908,-0.27816509,-0.41048318,-0.46791785,-0.50999928,-0.2571436,-0.44714918,0.043645206,-0.4892382,-0.7978049,-0.31966223,-0.40356216,0.0092812925,-0.35719342,-0.71503833,-0.47477337,-0.46752234,0.059545378,-0.24295181,-0.57123091,-0.53216773,-0.51537181,-0.049580854,-0.19588553,-0.63797662,0.65225273,-0.64371359,-0.71731528,0.22763194,-0.75849401,0.2363796,0.1143038,28,"walk"
"6560",-0.09801195,-0.31354863,-0.24620803,-0.32346625,-0.26926593,-0.4566791,-0.48626239,-0.53319394,-0.30508657,-0.42472979,0.020207341,-0.43503749,-0.75428907,-0.28204498,-0.38473785,0.096424844,-0.13025076,-0.48350176,-0.48527046,-0.53033462,0.12687658,-0.33124784,-0.66261113,-0.53172444,-0.56736809,0.1528487,-0.12890232,-0.55581657,-0.63183499,-0.76346712,-0.50569716,-0.012534278,-0.7417251,0.24453365,0.12293799,28,"walk"
"6561",-0.082579851,-0.3752832,-0.22820028,-0.39282796,-0.20052715,-0.30431673,-0.46919091,-0.4754141,-0.3435315,-0.49065678,0.090267797,-0.3329671,-0.6197794,-0.3570104,-0.44464738,-0.047622013,-0.2676966,-0.65170363,-0.38714234,-0.36731284,0.028558399,-0.17046998,-0.55322306,-0.50146189,-0.47542212,-0.094714851,-0.37166067,-0.76889255,-0.35257463,0.68486008,0.64548643,0.51189493,-0.73859617,0.24497544,0.12613181,28,"walk"
"6562",-0.10326139,-0.35807877,-0.21844504,-0.40786759,-0.17488163,-0.26192599,-0.41884239,-0.388062,-0.31891486,-0.48059405,0.23812072,-0.16622418,-0.43226144,-0.38888936,-0.43591474,-0.014761689,-0.25112719,-0.66745723,-0.32576848,-0.34434303,0.052969658,-0.3147862,-0.68871506,-0.4532333,-0.35113808,-0.22304221,-0.17347153,-0.65301537,0.64789369,0.64600635,0.73454423,-0.16678188,-0.74370162,0.24437152,0.12071354,28,"walk"
"6563",-0.050115879,-0.3275761,-0.20345199,-0.35790215,-0.22971226,-0.32876556,-0.43022051,-0.45822218,-0.27706421,-0.46196229,0.12250387,-0.47300284,-0.73589693,-0.28115352,-0.4760862,0.27413597,-0.31332395,-0.63625697,-0.35214688,-0.42847374,0.053313693,-0.45911073,-0.79017741,-0.46591413,-0.48495855,-0.031142255,-0.34728825,-0.77519057,-0.32751517,-0.49567797,0.61436915,-0.65367316,-0.75196373,0.24346466,0.11144337,28,"walk"
"6564",-0.0072526592,-0.24839852,-0.1273517,-0.25886224,-0.15581766,-0.26487344,-0.38788468,-0.39249868,-0.17484736,-0.40998389,0.17884596,-0.60482314,-0.8468176,-0.185921,-0.36782722,0.1451396,-0.39720402,-0.7653459,-0.33306053,-0.34403372,-0.00063002963,-0.22828572,-0.52369197,-0.40944621,-0.4132186,-0.042087012,-0.12962441,-0.54916455,-0.41578791,0.64336305,-0.83080054,-0.73599295,-0.7604905,0.23880766,0.10777923,28,"walk"
"6565",-0.085530178,-0.28436935,-0.18205982,-0.27467617,-0.15459506,-0.28565731,-0.40101597,-0.37952378,-0.16396738,-0.47363967,0.23247235,-0.76742173,-0.95095515,-0.22159112,-0.35314666,0.09263266,-0.19031057,-0.54075925,-0.3598099,-0.35737963,-0.00033283089,-0.24318751,-0.58339799,-0.4168126,-0.37489006,-0.13605005,-0.22286714,-0.65691489,0.79455593,-0.19409067,-0.68868243,0.55453568,-0.75510709,0.24063841,0.11192583,28,"walk"
"6566",-0.15593319,-0.39602116,-0.27671651,-0.43291855,-0.30436489,-0.43969946,-0.49591207,-0.5607768,-0.29061191,-0.55865285,0.19929487,-0.77452904,-0.94183109,-0.37119062,-0.52516189,0.28274179,-0.26432982,-0.64400155,-0.51180471,-0.48695008,0.11384014,0.038340589,-0.25063854,-0.56467003,-0.58636928,0.019078305,-0.21275613,-0.61831545,-0.20531735,-0.80074156,-0.102452,0.8420756,-0.75422216,0.24073304,0.1129342,28,"walk"
"6567",-0.21970599,-0.36261351,-0.30674728,-0.38640341,-0.38596518,-0.52260165,-0.51636921,-0.5886474,-0.28943034,-0.50680754,0.13191552,-0.70157661,-0.9149488,-0.31616251,-0.49395083,0.20754539,-0.34417899,-0.69347609,-0.54346789,-0.59038429,0.13414549,-0.10325095,-0.36537559,-0.58636014,-0.61869543,0.079770213,-0.21075121,-0.60449407,-0.80144177,0.91665972,0.008590186,0.069109646,-0.76246379,0.23487715,0.11157407,28,"walk"
"6568",-0.15900376,-0.37908752,-0.32053773,-0.33602723,0.001135677,-0.38816648,-0.56427364,-0.57562243,-0.33029813,-0.50458361,-0.065886253,-0.63034416,-0.88059444,-0.29523552,-0.39655696,0.045968823,-0.23527045,-0.62125966,-0.50823881,-0.41536551,-0.28896159,-0.33305189,-0.69150412,-0.57519638,-0.60568699,-0.17424708,-0.4574862,-0.81113973,-0.30258276,-0.31543599,0.94417176,-0.80591737,-0.76193522,0.23315015,0.11489823,28,"walk"
"6569",-0.045481231,-0.251589,-0.1527454,-0.28117429,-0.047253835,-0.33274258,-0.45172893,-0.46306261,-0.18867973,-0.40572095,0.079120274,-0.56123939,-0.84360846,-0.21269139,-0.37972512,0.37770973,0.16908753,-0.11953661,-0.44152057,-0.37515382,-0.19741242,-0.36546038,-0.74718511,-0.50376987,-0.44985055,-0.054523034,0.0081793004,-0.44561586,-0.60895531,0.46096176,0.93413065,-0.6063029,-0.74299934,0.24003509,0.12789647,28,"walk"
"6570",-0.058861104,-0.26212439,-0.2212304,-0.33979701,-0.18613548,-0.38720434,-0.47149217,-0.51239434,-0.15464343,-0.44521684,0.15617684,-0.76682978,-0.9658515,-0.28544206,-0.41965883,0.23808693,0.084058211,-0.17161312,-0.45274089,-0.44745241,0.018465499,-0.38521701,-0.73136997,-0.51639998,-0.54128396,0.051362371,-0.092479768,-0.42670703,0.74535188,0.15443566,0.68470934,0.36602963,-0.73541232,0.24271518,0.13309435,28,"walk"
"6571",-0.11327776,-0.38232697,-0.28440149,-0.36423128,-0.3102818,-0.46336754,-0.55346596,-0.63336337,-0.33743688,-0.50478539,0.16659817,-0.50359456,-0.81097737,-0.33813864,-0.39738082,0.20156948,0.017673029,-0.29850461,-0.52625928,-0.51252987,0.0093836563,-0.13016348,-0.45633017,-0.64315546,-0.64597723,-0.036041068,0.015068416,-0.35100112,0.25265577,-0.55201724,-0.61017822,0.71542444,-0.75009837,0.23815587,0.12206525,28,"walk"
"6572",-0.12823919,-0.40745742,-0.26460935,-0.35321071,-0.29587388,-0.42570207,-0.5345539,-0.60842973,-0.35461543,-0.5312472,0.093359668,-0.46416012,-0.73447899,-0.2847303,-0.45466142,0.06899826,-0.290852,-0.64552936,-0.48116395,-0.48603134,-0.077037021,-0.41406955,-0.75947696,-0.63498068,-0.60111332,-0.13946015,-0.25355712,-0.69643039,-0.70959742,-0.41259461,-0.1101165,0.34528151,-0.74988124,0.23861458,0.12166194,28,"walk"
"6573",-0.10730728,-0.32492594,-0.25306064,-0.33608376,-0.2201344,-0.43067653,-0.52290936,-0.60960691,-0.27101169,-0.46202061,0.13030466,-0.47363586,-0.7549462,-0.27053808,-0.4322641,0.30911099,-0.3313551,-0.70428607,-0.51251529,-0.47339856,-0.12023031,-0.41331806,-0.76906751,-0.61200436,-0.63335544,0.011168032,-0.26986924,-0.69772604,0.52884835,0.41948223,0.30123201,0.019504608,-0.74266424,0.24348964,0.12333409,28,"walk"
"6574",-0.095092517,-0.31800418,-0.23841224,-0.32564037,-0.29196518,-0.42299058,-0.53977317,-0.58841203,-0.25813174,-0.45998963,0.15037555,-0.52421441,-0.80829513,-0.24270157,-0.45007448,0.25287782,-0.39758682,-0.76706654,-0.52149759,-0.4570017,0.020757426,-0.16387918,-0.55585941,-0.60682566,-0.59356881,-0.0090430565,-0.28118479,-0.70270521,0.77073262,-0.55674377,0.002905445,-0.2947959,-0.74577823,0.24326064,0.11979907,28,"walk"
